anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
211,Pure Mail,6.17,Hentai,OVA,2,"Sep 25, 2001 to Dec 21, 2001",Visual novel,UNKNOWN,8824,3735
212,Project A-Ko,6.85,"Action, Adventure, Comedy, Sci-Fi",Movie,1,"Jun 21, 1986",Original,4615,4610,19646
213,Pia Carrot e Youkoso!!,5.94,"Comedy, Hentai",OVA,3,"Oct 24, 1997 to Apr 24, 1998",Visual novel,UNKNOWN,8947,3582
214,Pia Carrot e Youkoso!! 2,6.07,"Comedy, Romance, Hentai",OVA,3,"Oct 23, 1998 to Apr 23, 1999",Visual novel,UNKNOWN,10014,2472
215,Pia Carrot e Youkoso!! 2 DX,6.19,"Comedy, Romance",OVA,6,"Dec 18, 1999 to Oct 25, 2000",Visual novel,7919,9879,2592
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.81,"Comedy, Romance",Movie,1,"Oct 19, 2002",Visual novel,9671,9592,2878
217,Shin Angel,6.17,"Comedy, Drama, Romance, Hentai",OVA,5,"Oct 21, 1994 to Nov 22, 1995",Manga,UNKNOWN,9307,3175
218,Kidou Senkan Nadesico,7.49,"Action, Romance, Sci-Fi",TV,26,"Oct 1, 1996 to Mar 25, 1997",Original,1746,2844,52289
219,Kidou Senkan Nadesico: The Prince of Darkness,6.73,"Action, Award Winning, Drama, Sci-Fi",Movie,1,"Aug 1, 1998",Original,5152,5032,15786
220,Kuro no Danshou,5.62,"Horror, Hentai",OVA,4,"Oct 29, 1999 to Sep 25, 2000",Visual novel,UNKNOWN,9652,2820
221,Mezzo Forte,6.62,"Action, Comedy, Sci-Fi, Hentai",OVA,2,"May 25, 2000 to Jun 25, 2001",Original,UNKNOWN,3720,31422
222,Mezzo DSA,6.65,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,"Jan 4, 2004 to Mar 28, 2004",Original,5603,4413,21598
223,Dragon Ball,7.96,"Action, Adventure, Comedy, Fantasy",TV,153,"Feb 26, 1986 to Apr 12, 1989",Manga,640,149,989241
225,Dragon Ball GT,6.48,"Action, Adventure, Comedy, Fantasy",TV,64,"Feb 7, 1996 to Nov 19, 1997",Manga,6466,327,607445
226,Elfen Lied,7.48,"Action, Drama, Horror, Romance, Supernatural",TV,13,"Jul 25, 2004 to Oct 17, 2004",Manga,1786,71,1462904
227,FLCL,8.03,"Action, Avant Garde, Comedy, Sci-Fi",OVA,6,"Apr 26, 2000 to Mar 16, 2001",Original,547,219,786606
228,Jigoku Shoujo,7.61,"Horror, Mystery, Supernatural",TV,26,"Oct 5, 2005 to Apr 5, 2006",Original,1363,625,347632
229,Ninin ga Shinobuden,6.89,Comedy,TV,12,"Jul 10, 2004 to Sep 25, 2004",Manga,4449,3565,34202
230,Air Master,6.97,"Action, Comedy",TV,27,"Apr 2, 2003 to Oct 1, 2003",Manga,4103,3403,37581
231,Asagiri no Miko,6.1,"Action, Comedy, Fantasy, Supernatural",TV,26,"Jul 4, 2002 to Dec 26, 2002",Manga,8367,6714,7764
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Fantasy, Romance",TV,70,"Apr 7, 1998 to Mar 21, 2000",Manga,390,507,420586
233,Daa! Daa! Daa!,7.66,"Comedy, Sci-Fi",TV,78,"Mar 28, 2000 to Feb 26, 2002",Manga,1243,4164,24641
234,Dan Doh!!,6.63,"Adventure, Sports",TV,26,"Apr 3, 2004 to Sep 25, 2004",Manga,5674,8558,4147
235,Detective Conan,8.17,"Adventure, Comedy, Mystery",TV,UNKNOWN,"Jan 8, 1996 to ?",Manga,382,653,334559
236,E's Otherwise,6.59,"Adventure, Comedy, Drama, Sci-Fi, Supernatural",TV,26,"Apr 1, 2003 to Sep 23, 2003",Manga,5870,4985,16192
237,Koukyoushihen Eureka Seven,8.06,"Adventure, Drama, Romance, Sci-Fi",TV,50,"Apr 17, 2005 to Apr 2, 2006",Original,517,494,426718
238,Rekka no Honoo,7.34,"Action, Adventure",TV,42,"Jul 19, 1997 to Jul 10, 1998",Manga,2345,2529,64991
239,Gankutsuou,8.14,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",TV,24,"Oct 6, 2004 to Mar 30, 2005",Novel,420,930,240869
240,Genshiken,7.63,"Comedy, Slice of Life",TV,12,"Oct 11, 2004 to Dec 27, 2004",Manga,1316,1271,174114
241,Girls Bravo: First Season,6.38,"Comedy, Fantasy, Romance, Ecchi",TV,11,"Jul 5, 2004 to Sep 27, 2004",Manga,6982,1466,145089
242,Gokusen,7.41,"Comedy, Drama, Slice of Life",TV,13,"Jan 7, 2004 to Mar 31, 2004",Manga,2035,3104,44329
243,Gravitation,6.93,"Boys Love, Comedy",TV,13,"Oct 4, 2000 to Jan 10, 2001",Manga,4259,1729,117359
244,Agatha Christie no Meitantei Poirot to Marple,6.83,Mystery,TV,39,"Jul 4, 2004 to May 15, 2005",Novel,4696,6780,7577
245,Great Teacher Onizuka,8.69,Comedy,TV,43,"Jun 30, 1999 to Sep 17, 2000",Manga,56,216,788251
246,Groove Adventure Rave,7.22,"Adventure, Comedy, Fantasy, Romance",TV,51,"Oct 13, 2001 to Sep 28, 2002",Manga,2937,1965,97932
247,Harukanaru Toki no Naka de: Hachiyou Shou,7,"Fantasy, Romance",TV,26,"Oct 6, 2004 to Mar 30, 2005",Visual novel,4011,4208,24220
248,Ichigo 100%,6.63,"Comedy, Romance, Ecchi",TV,12,"Apr 6, 2005 to Jun 22, 2005",Manga,5684,1786,112888
249,InuYasha,7.86,"Action, Adventure, Fantasy, Romance",TV,167,"Oct 16, 2000 to Sep 13, 2004",Manga,794,233,765524
250,Konjiki no Gash Bell!!,7.54,"Adventure, Comedy, Supernatural",TV,150,"Apr 6, 2003 to Mar 26, 2006",Manga,1575,1680,122070
251,Kyou kara Maou!,7.63,"Adventure, Comedy, Fantasy",TV,78,"Apr 3, 2004 to Feb 25, 2006",Light novel,1293,1813,110465
252,Madlax,7.03,"Drama, Mystery, Supernatural",TV,26,"Apr 6, 2004 to Sep 28, 2004",Original,3834,3255,40639
253,Jungle wa Itsumo Hare nochi Guu,7.81,"Comedy, Slice of Life",TV,26,"Apr 3, 2001 to Sep 25, 2001",Manga,907,3594,33383
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.79,"Comedy, Slice of Life",OVA,6,"Aug 25, 2002 to Jan 25, 2003",Manga,941,5560,12229
255,Jungle wa Itsumo Hare nochi Guu Final,7.62,"Award Winning, Comedy, Slice of Life",OVA,7,"Dec 21, 2003 to Jun 25, 2004",Manga,1330,6073,9889
256,Hoshi no Koe,7.12,"Award Winning, Drama, Romance, Sci-Fi",OVA,1,"Feb 2, 2002",Original,3467,1414,152141
257,Ikkitousen,6.39,Ecchi,TV,13,"Jul 30, 2003 to Oct 22, 2003",Manga,6925,1366,159045
258,Hitsuji no Uta,6.15,"Drama, Horror",OVA,4,"May 25, 2003 to Feb 25, 2004",Manga,8106,4863,17334
259,Happy☆Lesson,6.6,"Comedy, Romance",OVA,5,"Jul 19, 2001 to May 23, 2003",Unknown,5824,5696,11553
260,Happy☆Lesson (TV),6.61,"Comedy, Drama, Romance",TV,13,"Apr 1, 2002 to Jun 30, 2002",Manga,5802,3951,27610
261,Happy☆Lesson Advance,6.77,"Comedy, Romance",TV,13,"Jul 3, 2003 to Sep 28, 2003",Manga,4989,5154,14767
262,Happy☆Lesson The Final,6.76,"Comedy, Romance",OVA,3,"May 25, 2004 to Oct 22, 2004",Manga,5057,6204,9405
263,Hajime no Ippo,8.76,Sports,TV,75,"Oct 4, 2000 to Mar 27, 2002",Manga,40,369,546859
264,Hajime no Ippo: Champion Road,8.26,Sports,Special,1,"Apr 18, 2003",Manga,284,1607,128893
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,Sports,OVA,1,"Sep 5, 2003",Manga,316,1897,103049
266,Gunparade March: Arata Naru Kougunka,6.73,"Action, Drama, Romance, Sci-Fi",TV,12,"Feb 6, 2003 to Apr 24, 2003",Game,5201,4978,16232
267,Gungrave,7.83,"Action, Drama, Sci-Fi",TV,26,"Oct 7, 2003 to Mar 30, 2004",Game,859,1203,183979
268,Golden Boy,8.04,"Adventure, Comedy, Ecchi",OVA,6,"Oct 27, 1995 to Jun 28, 1996",Manga,536,576,374385
269,Bleach,7.92,"Action, Adventure, Fantasy",TV,366,"Oct 5, 2004 to Mar 27, 2012",Manga,686,39,1856976
270,Hellsing,7.49,"Action, Horror, Supernatural",TV,13,"Oct 11, 2001 to Jan 17, 2002",Manga,1744,265,695560
271,Gad Guard,6.65,"Action, Adventure, Sci-Fi",TV,26,"Apr 16, 2003 to Sep 25, 2003",Original,5588,5311,13745
272,Noir,7.29,"Action, Drama, Mystery",TV,26,"Apr 6, 2001 to Sep 28, 2001",Original,2575,1820,109910
273,Mahoutsukai ni Taisetsu na Koto,6.71,Slice of Life,TV,12,"Jan 10, 2003 to Mar 28, 2003",Manga,5295,4040,26391
274,Kiddy Grade,7.19,"Action, Sci-Fi, Ecchi",TV,24,"Oct 9, 2002 to Mar 19, 2003",Original,3096,3063,45190
275,Love♥Love?,5.85,"Comedy, Romance, Ecchi",TV,9,"May 4, 2004 to Jun 29, 2004",Original,9493,4409,21642
276,Mahoromatic: Automatic Maiden,7.15,"Comedy, Romance, Sci-Fi, Ecchi",TV,12,"Oct 6, 2001 to Dec 29, 2001",Manga,3278,2599,61752
277,Mahoromatic: Motto Utsukushii Mono,7.14,"Comedy, Drama, Romance, Sci-Fi, Ecchi",TV,14,"Sep 26, 2002 to Jan 16, 2003",Manga,3347,3682,31978
278,Viewtiful Joe,6.74,"Action, Comedy, Sci-Fi",TV,51,"Oct 2, 2004 to Sep 24, 2005",Game,5110,5704,11499
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.1,"Fantasy, Horror, Mystery, Supernatural",TV,13,"Oct 4, 2003 to Dec 27, 2003",Novel,3551,3454,36671
280,Animal Yokochou,7.26,"Adventure, Comedy, Fantasy",TV,51,"Oct 4, 2005 to Sep 26, 2006",Manga,2707,9453,3036
281,Akane Maniax,5.73,"Comedy, Romance",OVA,3,"Nov 25, 2004 to Aug 26, 2005",Visual novel,9940,4711,18738
282,Angel Heart,7.25,"Action, Drama, Mystery, Romance",TV,50,"Oct 4, 2005 to Sep 26, 2006",Manga,2767,4857,17393
283,Akage no Anne,7.77,Drama,TV,50,"Jan 7, 1979 to Dec 30, 1979",Novel,970,3746,30990
284,Area 88 (TV),7,"Action, Drama, Romance",TV,12,"Jan 9, 2004 to Mar 26, 2004",Manga,4000,5274,13965
285,Argento Soma,6.76,"Action, Adventure, Drama, Sci-Fi",TV,25,"Oct 6, 2000 to Mar 22, 2001",Original,5044,4001,26814
286,B'T X,7.03,"Adventure, Sci-Fi",TV,25,"Apr 6, 1996 to Sep 21, 1996",Manga,3870,5679,11633
287,Grappler Baki (TV),7.47,Sports,TV,24,"Jan 9, 2001 to Jun 26, 2001",Manga,1804,1585,130653
288,Bakuten Shoot Beyblade,6.76,"Action, Adventure, Comedy, Sports",TV,51,"Jan 8, 2001 to Dec 24, 2001",Manga,5044,1830,109314
289,Comic Party,6.58,"Comedy, Drama",TV,13,"Apr 2, 2001 to Jun 25, 2001",Visual novel,5946,4633,19420
290,Seikai no Monshou,7.64,"Action, Romance, Sci-Fi",TV,13,"Jan 3, 1999 to Mar 28, 1999",Light novel,1288,2877,50991
291,D.C.S.S: Da Capo Second Season,6.95,"Comedy, Drama, Romance, Supernatural",TV,26,"Jul 2, 2005 to Dec 24, 2005",Visual novel,4180,3603,33209
292,Dear Boys,6.78,"Drama, Sports",TV,26,"Apr 7, 2003 to Sep 29, 2003",Manga,4925,4413,21602
293,Di Gi Charat,6.8,"Comedy, Fantasy, Sci-Fi",TV,16,"Nov 30, 1999 to Dec 24, 1999",Original,4838,4235,23884
294,Divergence Eve,6,"Adventure, Comedy, Drama, Sci-Fi",TV,13,"Jul 2, 2003 to Sep 24, 2003",Original,8822,5513,12551
295,Divergence Eve 2: Misaki Chronicles,6.41,"Adventure, Drama, Sci-Fi",TV,13,"Jan 3, 2004 to Mar 27, 2004",Original,6816,6826,7420
296,Dragon Drive,6.69,"Action, Adventure, Comedy, Fantasy, Sci-Fi",TV,38,"Jul 4, 2002 to Mar 27, 2003",Manga,5369,4311,22897
297,Grenadier: Hohoemi no Senshi,6.69,"Action, Adventure, Comedy, Ecchi",TV,12,"Oct 14, 2004 to Jan 13, 2005",Manga,5376,2770,54703
298,.hack//Tasogare no Udewa Densetsu,6.56,"Adventure, Comedy, Fantasy",TV,12,"Jan 9, 2003 to Mar 27, 2003",Manga,6013,2489,66590
299,.hack//Liminality,6.59,Mystery,OVA,4,"Jun 20, 2002 to Apr 10, 2003",Original,5862,3618,33019
300,3x3 Eyes,6.71,"Action, Fantasy, Horror, Romance",OVA,4,"Jul 25, 1991 to Mar 19, 1992",Manga,5269,3971,27314
301,Cinderella Boy,6.28,"Action, Adventure, Comedy, Mystery",TV,13,"Jun 21, 2003 to Sep 13, 2003",Manga,7507,6829,7415
302,Mirai Shounen Conan,8.1,"Adventure, Drama, Sci-Fi",TV,26,"Apr 4, 1978 to Oct 31, 1978",Novel,463,2978,47570
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.89,"Comedy, Supernatural",TV,48,"Apr 6, 1998 to Mar 29, 1999",4-koma manga,4415,4389,21920
304,Aa! Megami-sama! Movie,7.54,"Comedy, Romance, Supernatural",Movie,1,"Oct 21, 2000",Original,1590,3195,42124
305,Abashiri Ikka,5.28,"Action, Comedy",OVA,4,"May 21, 1991 to Nov 21, 1991",Manga,11395,8292,4584
306,Abenobashi Mahou☆Shoutengai,7.23,"Award Winning, Comedy, Fantasy, Ecchi",TV,13,"Apr 4, 2002 to Jun 27, 2002",Original,2855,2120,86979
307,Kerokko Demetan,6.02,"Comedy, Fantasy",TV,39,"Jan 2, 1973 to Sep 25, 1973",Original,8747,11661,1393
308,Zettai Shounen,6.85,"Drama, Fantasy, Mystery, Sci-Fi",TV,26,"May 21, 2005 to Nov 19, 2005",Original,4628,4580,19967
309,Akahori Gedou Hour Rabuge,6.13,Comedy,TV,13,"Jul 5, 2005 to Sep 27, 2005",Original,8225,7459,5926
310,"Chiisana Obake: Acchi, Kocchi, Socchi",5.99,"Comedy, Supernatural",TV,50,"Apr 9, 1991 to Apr 7, 1992",Picture book,8874,10936,1829
311,Ace wo Nerae!,7.11,"Drama, Romance, Sports",TV,26,"Oct 5, 1973 to Mar 29, 1974",Manga,3470,5488,12704
312,Ace wo Nerae! Final Stage,6.85,"Drama, Sports",OVA,12,"Oct 25, 1989 to Apr 25, 1990",Manga,4630,10127,2377
313,Ace wo Nerae! (1979),6.93,"Drama, Romance, Sports",Movie,1,"Sep 8, 1979",Unknown,4250,8485,4273
314,Ace wo Nerae! 2,7.17,"Drama, Sports",OVA,13,"Jul 25, 1988 to Oct 25, 1988",Manga,3171,9375,3111
315,Xiao Qian,6.34,"Action, Drama, Fantasy, Romance",Movie,1,"Jul 31, 1997",Unknown,7175,9362,3121
316,Nageki no Kenkou Yuuryouji,6.14,"Comedy, Girls Love, Hentai",OVA,3,"Aug 5, 1994 to Oct 13, 1995",Manga,UNKNOWN,7582,5675
317,Final Fantasy VII: Advent Children,7.72,"Action, Fantasy",Movie,1,"Sep 14, 2005",Game,1098,1068,209747
318,Hand Maid May,6.69,"Comedy, Romance, Sci-Fi, Ecchi",TV,10,"Jul 26, 2000 to Sep 27, 2000",Original,5378,3855,29291
319,Happy World!,5.96,"Comedy, Fantasy, Romance, Ecchi",OVA,3,"Dec 13, 2002 to Jun 27, 2003",Manga,9023,7337,6197
320,A Kite,6.54,"Action, Drama, Hentai",OVA,2,"Feb 25, 1998 to Oct 25, 1998",Original,UNKNOWN,2485,66821
321,Najica Dengeki Sakusen,5.97,"Action, Comedy, Sci-Fi, Ecchi",TV,12,"Oct 5, 2001 to Dec 27, 2001",Original,8982,5155,14802
322,Paradise Kiss,7.85,"Drama, Romance",TV,12,"Oct 14, 2005 to Dec 30, 2005",Manga,829,1051,214073
323,Mousou Dairinin,7.67,"Avant Garde, Drama, Mystery, Supernatural, Suspense",TV,13,"Feb 3, 2004 to May 18, 2004",Original,1215,539,396950
324,Kidou Keisatsu Patlabor: On Television,7.67,"Comedy, Sci-Fi",TV,47,"Oct 11, 1989 to Sep 26, 1990",Original,1212,3461,36549
325,Peach Girl,6.94,"Drama, Romance",TV,25,"Jan 8, 2005 to Jun 25, 2005",Manga,4215,1931,100034
326,Petshop of Horrors,7.24,"Horror, Mystery, Supernatural",TV,4,"Mar 2, 1999 to Mar 23, 1999",Manga,2816,2523,65244
327,Puchi Pri*Yucie,7.44,"Comedy, Fantasy",TV,26,"Sep 30, 2002 to Mar 24, 2003",Original,1921,5166,14690
328,Piano (TV),5.98,"Drama, Romance, Slice of Life",TV,10,"Nov 11, 2002 to Jan 13, 2003",Original,8927,6375,8755
329,Planetes,8.26,"Award Winning, Drama, Romance, Sci-Fi",TV,26,"Oct 4, 2003 to Apr 17, 2004",Manga,279,919,243507
330,Midori no Hibi,7.23,"Comedy, Drama, Romance, Ecchi",TV,13,"Apr 4, 2004 to Jun 27, 2004",Manga,2896,1341,163144
331,Mahoujin Guruguru,7.6,"Adventure, Comedy, Fantasy",TV,45,"Oct 13, 1994 to Sep 14, 1995",Manga,1380,5901,10598
332,Dokidoki♡Densetsu: Mahoujin Guruguru,7.1,"Adventure, Comedy, Fantasy",TV,38,"Apr 4, 2000 to Dec 26, 2000",Manga,3538,8647,4012
333,Mama wa Shougaku 4 Nensei,7.41,"Award Winning, Comedy, Drama, Sci-Fi",TV,51,"Jan 10, 1992 to Dec 25, 1992",Original,2046,7197,6484
334,Marmalade Boy,7.44,"Comedy, Drama, Romance",TV,76,"Mar 13, 1994 to Sep 3, 1995",Manga,1918,2796,53758
335,Matantei Loki Ragnarok,7.25,"Comedy, Mystery, Supernatural",TV,26,"Apr 5, 2003 to Sep 27, 2003",Manga,2789,3384,37978
336,Ginyuu Mokushiroku Meine Liebe,6.43,Fantasy,TV,13,"Nov 4, 2004 to Feb 3, 2005",Visual novel,6743,5474,12782
337,Psychic Academy,6.19,"Comedy, Romance, Supernatural",TV,24,"Mar 29, 2002 to Sep 13, 2002",Manga,7919,5745,11321
338,Versailles no Bara,8.33,"Drama, Romance",TV,40,"Oct 10, 1979 to Sep 3, 1980",Manga,220,2036,92385
339,Serial Experiments Lain,8.08,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural",TV,13,"Jul 6, 1998 to Sep 28, 1998",Original,484,249,719885
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.55,Action,TV,26,"Apr 6, 2004 to Sep 28, 2004",Manga,1560,4234,23885
341,Spiral: Suiri no Kizuna,7.22,"Drama, Mystery",TV,25,"Oct 1, 2002 to Mar 25, 2003",Manga,2958,2862,51663
342,Starship Operators,7.01,"Drama, Sci-Fi",TV,13,"Jan 5, 2005 to Mar 30, 2005",Light novel,3966,5066,15422
343,Tsukuyomi: Moon Phase,6.94,"Comedy, Fantasy, Romance",TV,25,"Oct 5, 2004 to Mar 29, 2005",Manga,4229,2328,74516
344,Futatsu no Spica,7.37,"Drama, Sci-Fi, Supernatural",TV,20,"Nov 1, 2003 to Mar 27, 2004",Manga,2188,5970,10305
345,Eikoku Koi Monogatari Emma,7.62,"Drama, Romance",TV,12,"Apr 3, 2005 to Jun 19, 2005",Manga,1324,2748,55765
346,W: Wish,6.14,"Drama, Romance, Slice of Life",TV,13,"Oct 3, 2004 to Dec 26, 2004",Visual novel,8144,5077,15317
347,Wild Arms: Twilight Venom,6.67,"Action, Adventure, Fantasy, Sci-Fi",TV,22,"Oct 18, 1999 to Mar 27, 2000",Game,5476,6641,7999
348,Binzume Yousei,6.43,"Comedy, Fantasy",TV,13,"Oct 4, 2003 to Dec 27, 2003",Original,6733,4709,18743
349,Magical Canan,6.16,"Drama, Fantasy, Supernatural",TV,13,"Jan 1, 2005 to Mar 26, 2005",Visual novel,8053,7591,5660
350,Ojamajo Doremi,7.29,"Comedy, Fantasy",TV,51,"Feb 7, 1999 to Jan 30, 2000",Original,2577,2839,52448
351,Ojamajo Doremi Sharp,7.43,"Comedy, Fantasy",TV,49,"Feb 6, 2000 to Jan 28, 2001",Original,1970,4507,20671
352,Motto! Ojamajo Doremi,7.44,"Comedy, Fantasy",TV,50,"Feb 4, 2001 to Jan 27, 2002",Original,1919,4522,20498
353,Ojamajo Doremi Dokkaan!,7.72,"Comedy, Fantasy",TV,51,"Feb 3, 2002 to Jan 26, 2003",Original,1086,4997,16119
354,UG☆Ultimate Girls,5.65,"Comedy, Sci-Fi, Ecchi",TV,12,"Jan 10, 2005 to Mar 28, 2005",Original,10272,6189,9451
355,Shakugan no Shana,7.45,"Action, Drama, Fantasy, Romance",TV,24,"Oct 6, 2005 to Mar 23, 2006",Light novel,1869,388,525080
356,Fate/stay night,7.28,"Action, Fantasy, Romance, Supernatural",TV,24,"Jan 7, 2006 to Jun 17, 2006",Visual novel,2612,162,914432
357,Bokusatsu Tenshi Dokuro-chan,6.54,"Comedy, Ecchi",OVA,4,"Mar 13, 2005 to Sep 22, 2005",Light novel,6107,1141,193846
358,"Iriya no Sora, UFO no Natsu",6.93,"Drama, Romance, Sci-Fi",OVA,6,"Feb 25, 2005 to Jun 29, 2005",Light novel,4263,4126,25346
359,I'll/CKBC,6.19,"Action, Sports",OVA,2,"Dec 18, 2002 to Mar 26, 2003",Manga,7957,7750,5420
360,Himiko-den,6.17,"Adventure, Drama, Fantasy, Supernatural",TV,12,"Jan 7, 1999 to Apr 1, 1999",Game,8029,7431,5994
361,Memories Off,5.78,"Drama, Romance",OVA,3,"Nov 21, 2001 to Mar 6, 2002",Visual novel,9774,7209,6466
362,Memories Off 2nd,6.14,"Drama, Romance",OVA,3,"Jan 22, 2003 to May 21, 2003",Visual novel,8178,8724,3911
363,Memories Off 3.5,6.13,"Drama, Romance",OVA,4,"May 12, 2004 to Oct 20, 2004",Visual novel,8201,9130,3358
364,Gallery Fake,7.4,Mystery,TV,37,"Jan 9, 2005 to Sep 25, 2005",Manga,2086,5189,14470
365,Fake,6.5,"Boys Love, Comedy, Mystery, Romance",OVA,1,"Apr 21, 1998",Manga,6387,4501,20730
366,AIKa,5.93,"Action, Adventure, Comedy, Sci-Fi, Ecchi",OVA,7,"Apr 25, 1997 to Apr 25, 1999",Original,9136,3581,33700
367,Akazukin Chacha OVA,7,"Comedy, Fantasy",OVA,3,"Dec 6, 1995 to Mar 6, 1996",Manga,3999,9778,2674
368,Bible Black,6.57,Hentai,OVA,6,"Jul 21, 2001 to Jun 25, 2003",Visual novel,UNKNOWN,2515,65514
369,Boogiepop wa Warawanai,7.16,"Avant Garde, Drama, Horror, Mystery, Supernatural",TV,12,"Jan 5, 2000 to Mar 22, 2000",Light novel,3225,1608,128799
370,Burn Up Excess,6.57,"Action, Adventure, Comedy, Mystery, Sci-Fi, Ecchi",TV,13,"Dec 12, 1997 to Jul 1, 1998",Original,5962,5784,11116
371,Cardcaptor Sakura Movie 1,7.63,"Award Winning, Comedy, Drama, Fantasy",Movie,1,"Aug 21, 1999",Manga,1312,1978,96711
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,"Award Winning, Comedy, Drama, Fantasy, Romance",Movie,1,"Jul 15, 2000",Manga,333,1793,111999
373,Bannou Bunka Neko-Musume,6.74,"Adventure, Comedy, Sci-Fi",OVA,6,"Oct 21, 1992 to May 25, 1994",Manga,5119,5621,11937
374,Bannou Bunka Neko-Musume DASH!,6.28,"Action, Comedy, Romance, Sci-Fi, Ecchi",OVA,12,"Sep 23, 1998 to Dec 23, 1998",Unknown,7504,7575,5694
375,Bannou Bunka Neko-Musume (1998),6.62,"Action, Adventure, Comedy, Sci-Fi",TV,12,"Jan 7, 1998 to Mar 25, 1998",Manga,5720,6661,7938
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.14,"Drama, Horror, Supernatural, Ecchi",Special,1,"Apr 21, 2005",Manga,3326,1173,189007
377,eX-Driver,6.66,"Action, Adventure, Comedy, Sci-Fi",OVA,6,"Jul 25, 2000 to Sep 25, 2001",Original,5517,5819,10945
378,eX-Driver the Movie,6.56,"Action, Adventure, Comedy, Sci-Fi",Movie,1,"Apr 20, 2002",Original,6028,7950,5092
379,Heppoko Jikken Animation Excel♥Saga,7.49,"Comedy, Sci-Fi",TV,26,"Oct 8, 1999 to Mar 31, 2000",Manga,1745,1859,106435
380,Fushigi Yuugi OVA,7.14,"Adventure, Fantasy, Romance",OVA,3,"Oct 25, 1996 to Feb 25, 1997",Manga,3328,4322,22731
381,Fushigi Yuugi: Dai Ni Bu,7.25,"Adventure, Fantasy, Romance",OVA,6,"May 25, 1997 to Oct 25, 1998",Manga,2777,4556,20241
382,Futari Ecchi,6.32,"Comedy, Romance, Ecchi",OVA,4,"Jul 26, 2002 to Jan 22, 2004",Manga,7270,3501,35680
383,Galaxy Angel,7.03,"Comedy, Sci-Fi",TV,24,"Apr 8, 2001 to Sep 30, 2001",Game,3881,3917,28205
384,Gantz,6.99,"Action, Drama, Horror, Sci-Fi",TV,13,"Apr 13, 2004 to Jun 22, 2004",Manga,4033,626,347630
385,Gilgamesh,6.63,"Drama, Fantasy, Sci-Fi",TV,26,"Oct 2, 2003 to Mar 18, 2004",Manga,5679,3288,39999
386,H2,7.23,"Comedy, Romance, Sports",TV,41,"Jun 1, 1995 to Mar 21, 1996",Manga,2877,6136,9645
387,Haibane Renmei,7.97,"Drama, Fantasy, Mystery",TV,13,"Oct 10, 2002 to Dec 19, 2002",Other,617,825,272068
388,Capeta,7.83,Sports,TV,52,"Oct 4, 2005 to Sep 26, 2006",Manga,856,4070,26059
389,Karas,7.37,"Action, Fantasy, Sci-Fi",OVA,6,"Mar 25, 2005 to Oct 26, 2007",Original,2193,2571,63031
390,Suzuka,7.18,"Drama, Romance, Sports",TV,26,"Jul 7, 2005 to Dec 29, 2005",Manga,3141,1777,113681
391,Tales of Phantasia The Animation,6.79,"Adventure, Fantasy",OVA,4,"Nov 25, 2004 to Feb 24, 2006",Game,4882,4322,22724
392,Yuu☆Yuu☆Hakusho,8.46,"Action, Fantasy",TV,112,"Oct 10, 1992 to Jan 7, 1995",Manga,142,287,654301
393,Escaflowne,7.06,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,"Jun 24, 2000",Original,3729,2468,67624
394,Ai Yori Aoshi: Enishi,7.12,"Comedy, Drama, Romance",TV,12,"Oct 13, 2003 to Dec 29, 2003",Manga,3452,2692,58056
395,Gantz 2nd Stage,7.03,"Action, Drama, Horror, Sci-Fi",TV,13,"Aug 26, 2004 to Nov 18, 2004",Manga,3884,1373,158254
396,Seikai no Senki,7.67,"Action, Romance, Sci-Fi",TV,13,"Apr 14, 2000 to Jul 14, 2000",Light novel,1219,3622,32911
397,Seikai no Senki II,7.8,"Action, Romance, Sci-Fi",TV,10,"Jul 11, 2001 to Sep 26, 2001",Light novel,928,4293,23125
398,Seikai no Senki III,7.65,"Action, Romance, Sci-Fi",OVA,2,"Aug 6, 2005",Light novel,1262,4863,17313
399,Seikai no Senki Special,7.16,"Action, Romance, Sci-Fi",Special,1,"Jul 4, 2001",Light novel,3266,9145,3339
400,Seihou Bukyou Outlaw Star,7.84,"Action, Adventure, Comedy, Sci-Fi",TV,24,"Jan 9, 1998 to Jun 26, 1998",Manga,835,1427,150475
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.97,"Drama, Romance",OVA,2,"Dec 19, 2001 to Mar 20, 2002",Manga,626,2182,81858
