anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
3807,Yume-iro Pâtissière,7.84,Gourmet,TV,50,2009,Manga,840,2238,79132
3808,Kurokami: Intermission,6.58,Action,Special,1,2009,Unknown,5909,7221,6446
3809,Rurouni Kenshin DVD-BOX Special Ending,7.69,Romance,Special,1,2007,Manga,1165,4785,18060
3810,Katanagatari,8.31,"Action, Adventure, Romance",TV,12,2010,Light novel,230,371,545253
3811,Kuruneko,7.14,"Comedy, Slice of Life",TV,50,2009,Manga,3344,8134,4814
3812,Superflat First Love,5.6,"Adventure, Fantasy",Special,1,2009,Original,10428,8916,3627
3813,Pucca (TV),6.64,"Comedy, Romance",TV,26,2006,Unknown,5625,4929,16719
3814,Ibara no Ou,6.89,"Action, Mystery, Sci-Fi, Suspense",Movie,1,2009,Manga,4432,2345,73180
3815,Kara no Kyoukai Remix: Gate of Seventh Heaven,7.55,"Action, Mystery, Romance, Suspense",Movie,1,2009,Light novel,1555,3012,46536
3816,Nono-chan,6.06,"Comedy, Slice of Life",TV,61,2001,4-koma manga,8570,12216,1143
3817,Dengeki Bunko 2007 Movie Festival Special,6.14,Comedy,Special,1,2007,Light novel,8158,7997,5025
3818,Asari-chan,6.22,"Comedy, Slice of Life",TV,54,1982,Manga,7780,12757,963
3819,Asari-chan: Ai no Marchen Shoujo,5.72,"Adventure, Slice of Life",Movie,1,1982,Unknown,9995,14708,528
3820,Queen's Blade: Gyokuza wo Tsugu Mono,6.53,"Action, Adventure, Fantasy, Ecchi",TV,12,2009,Other,6216,2801,53629
3821,Sengoku Basara Ni,7.51,Action,TV,12,2010,Game,1681,2450,68556
3822,Chou Kousoku Galvion,6.04,"Action, Sci-Fi",TV,22,1984,Original,8670,11104,1710
3823,Higashi no Eden Movie II: Paradise Lost,7.57,"Mystery, Romance, Sci-Fi, Suspense",Movie,1,2010,Original,1484,1486,142622
3824,Tonari no 801-chan R,5.67,Comedy,OVA,1,2009,4-koma manga,10205,9319,3162
3825,Chuu Bra!!,6.2,"Comedy, Ecchi",TV,12,2010,Manga,7870,2994,47249
3826,Ginga Tetsudou 999: Glass no Clair,6.48,"Drama, Sci-Fi",Movie,1,1980,Manga,6470,9665,2804
3827,Namakura Gatana,5.5,Comedy,Movie,1,1917,Original,10771,6371,8792
3828,Joshikousei: Girl's High Specials,6.46,"Comedy, Slice of Life",Special,3,2006,Manga,6591,8218,4700
3829,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,4.81,Comedy,TV,13,2009,Original,12189,13366,801
3830,8-gatsu no Symphony: Shibuya 2002-2003,6.53,UNKNOWN,Movie,1,2009,Book,6177,11160,1679
3831,Byeolnala Samchongsa,5.46,"Adventure, Sci-Fi",Movie,1,1979,Unknown,10884,14893,502
3832,Video Senshi Lezarion,6.64,"Action, Sci-Fi",TV,45,1984,Unknown,5643,11893,1279
3833,Reporter Blues,6.34,"Comedy, Mystery",TV,52,1991,Original,7162,12211,1145
3834,Redline,8.28,"Action, Sci-Fi",Movie,1,2009,Original,259,605,359280
3835,Asura Cryin' 2,7.25,"Action, Supernatural",TV,13,2009,Light novel,2768,2616,61115
3836,11eyes,6.06,"Action, Supernatural, Ecchi",TV,12,2009,Visual novel,8545,964,233084
3837,Marie & Gali Special,5.46,Comedy,Special,1,2009,Original,10900,13383,799
3838,Batain Lai!! Minami no Shima no Mizu Monogatari,6.01,Slice of Life,Movie,1,2009,Unknown,8798,12779,958
3839,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,6.07,Comedy,Movie,1,2009,Unknown,8529,12492,1044
3840,Mangchi,5.88,"Adventure, Comedy, Fantasy",Movie,1,2004,Unknown,9370,12057,1207
3841,Fairy Tail,7.57,"Action, Adventure, Fantasy",TV,175,2009,Manga,1479,49,1681333
3842,Queen's Blade: Rurou no Senshi Specials,5.96,"Action, Adventure, Fantasy, Ecchi",Special,6,2009,Other,9033,5094,15175
3843,Tayutayu: Pure My Heart,6.32,Comedy,Special,6,2009,Visual novel,7247,6587,8096
3844,Kuroshitsuji II,7.14,"Action, Comedy, Supernatural",TV,12,2010,Manga,3343,365,548024
3845,Ai Yori Aoshi: Yumegatari,6.74,"Comedy, Romance, Slice of Life",Special,1,2002,Manga,5113,5880,10677
3846,Natsu no Arashi! Akinaichuu,7.26,"Comedy, Romance, Supernatural",TV,13,2009,Manga,2741,4536,20387
3847,Ranma ½: Nettou Uta Gassen,7.11,Comedy,OVA,2,1990,Manga,3500,7019,6900
3848,Dragon Ball Z: Atsumare! Gokuu World,6.43,"Action, Adventure, Comedy, Fantasy",OVA,1,1992,Manga,6738,4423,21489
3849,Yamato 2520,5.71,"Action, Adventure, Sci-Fi",OVA,3,1994,Original,10032,10664,2009
3850,Ankoku Cat,5.67,"Action, Comedy",ONA,6,2006,Original,10164,9966,2513
3851,Hanasakeru Seishounen Recaps,6.73,"Drama, Romance",Special,3,2009,Manga,5202,8527,4211
3852,Mechakko Dotakon,5.82,"Comedy, Sci-Fi",TV,28,1981,Unknown,9615,14613,544
3853,Helen Keller Monogatari: Ai to Hikari no Tenshi,6.17,Drama,Movie,1,1981,Unknown,8028,12910,915
3854,Ultraman Kids no Kotowaza Monogatari,6.15,Comedy,TV,26,1986,Other,8134,13273,822
3855,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,6.36,"Drama, Sci-Fi",Special,1,1979,Manga,7077,10746,1955
3856,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,6.64,Sci-Fi,Special,1,1980,Manga,5650,10566,2070
3857,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,6.39,Sci-Fi,Special,1,1980,Manga,6920,10803,1921
3858,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,6.59,"Mystery, Supernatural, Suspense",Special,1,2009,Novel,5889,6995,6975
3859,Makai Senki Disgaea: Welcome to Netherworld,6.68,"Action, Comedy, Fantasy",Special,1,2006,Game,5445,8100,4865
3860,Utawarerumono OVA Picture Drama,6.32,"Comedy, Fantasy",Special,3,2009,Unknown,7251,7685,5516
3861,Durarara!!,8.11,"Action, Mystery, Supernatural",TV,24,2010,Light novel,453,83,1361457
3862,Dance in the Vampire Bund,6.99,"Action, Drama, Romance, Supernatural",TV,12,2010,Manga,4025,1008,223447
3863,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,6.59,Comedy,Special,1,2009,Light novel,5860,7306,6256
3864,Tatakau Shisho: The Book of Bantorra,7.2,"Action, Fantasy",TV,27,2009,Light novel,3056,2565,63321
3865,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,7.78,Action,OVA,1,2009,Original,959,2981,47518
3866,Mura Matsuri,4.87,UNKNOWN,Movie,1,1930,Original,12112,10141,2369
3867,Dorimogu Daa!!,6.33,"Adventure, Fantasy",TV,49,1986,Unknown,7203,14548,555
3868,Break Blade Movie 1: Kakusei no Toki,7.63,"Action, Fantasy",Movie,1,2010,Manga,1310,2160,83425
3869,Shakugan no Shana III (Final),7.51,"Action, Drama, Fantasy, Romance",TV,24,2011,Light novel,1682,966,232529
3870,Kuuchuu Buranko,7.92,Drama,TV,11,2009,Novel,694,2065,90530
3871,Pokonyan!,6.97,"Comedy, Fantasy",TV,170,1993,Unknown,4096,12461,1052
3872,ef: A Tale of Memories. - Recollections,7.26,"Drama, Mystery, Romance",Special,1,2008,Visual novel,2719,5373,13333
3873,Goulart Knights: Evoked the Beginning Black,5.66,"Action, Drama, Fantasy, Supernatural",OVA,1,2010,Original,10226,5712,11471
3874,Kanokon: Manatsu no Dai Shanikusai,6.54,"Romance, Ecchi",OVA,2,2009,Light novel,6133,3114,44103
3875,Kidou Senshi SD Gundam Mk-V,5.62,"Action, Comedy, Sci-Fi",OVA,3,1990,Original,10370,9698,2758
3876,"Kuroshitsuji: Sono Shitsuji, Kougyou",7.52,"Comedy, Supernatural",Special,1,2009,Manga,1661,1796,111740
3877,Kurokami: Tora to Tsubasa,6.82,Action,Special,1,2009,Manga,4740,6320,9001
3878,Genius Party Beyond,7.17,"Avant Garde, Fantasy, Sci-Fi",Movie,5,2008,Original,3186,4577,19973
3879,Kyuukyoku Choujin R,6.13,"Comedy, Sci-Fi",OVA,1,1991,Manga,8191,11213,1643
3880,Saa Ikou! Tamagotchi,5.64,UNKNOWN,TV,12,2007,Unknown,10328,12384,1078
3881,So Ra No Wo To,7.54,"Sci-Fi, Slice of Life",TV,12,2010,Original,1583,1376,157974
3882,Toshi Densetsu Monogatari Hikiko,5.82,Horror,OVA,1,2008,Original,9624,7669,5536
3883,InuYasha: Kanketsu-hen,8.2,"Action, Adventure, Fantasy, Romance",TV,26,2009,Manga,351,822,272233
3884,Ukkari Pénélope (2009),5.94,"Comedy, Slice of Life",TV,26,2009,Unknown,9123,14181,615
3885,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,4.59,Fantasy,Movie,1,1934,Other,12419,11608,1419
3886,Izakaya no Ichiya,5.05,Action,Movie,1,1936,Original,11882,12392,1077
3887,Ninjutsu Hinotama Kozou: Edo no Maki,3.93,Action,Movie,1,1935,Original,12618,11788,1333
3888,Taa-chan no Kaitei Ryokou,4.38,Adventure,Movie,1,1935,Original,12532,11892,1280
3889,Umi no Mizu wa Naze Karai,5.6,UNKNOWN,Movie,1,1935,Original,10431,11823,1312
3890,Issunboushi: Chibisuke Monogatari,4.97,Action,Movie,1,1935,Original,11999,12151,1171
3891,Tengu Taiji,5.01,Comedy,Movie,1,1934,Original,11941,11911,1266
3892,Maabou no Kinoshita Toukichirou,4.99,UNKNOWN,Movie,1,1938,Original,11969,11924,1260
3893,Momotarou no Umiwashi,4.79,UNKNOWN,Movie,1,1943,Original,12210,10962,1813
3894,Shui Naodai,5.89,"Avant Garde, Fantasy, Sci-Fi",Special,1,2009,Original,9321,11719,1368
3895,K-On!: Live House!,7.84,Comedy,Special,1,2010,4-koma manga,851,1389,155915
3896,xxxHOLiC Rou,8.19,"Mystery, Supernatural",OVA,2,2010,Manga,367,2473,67316
3897,Halo Legends,6.98,"Action, Drama, Sci-Fi",ONA,8,2009,Game,4063,3256,40635
3898,Wansa-kun,6.2,Comedy,TV,26,1973,Manga,7861,12885,922
3899,Cyborg 009,6.05,"Action, Adventure, Drama, Sci-Fi",Movie,1,1966,Manga,8609,9034,3479
3900,Iron Man,6.04,"Action, Drama",TV,12,2010,Other,8676,3891,28620
3901,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,6.49,"Adventure, Comedy, Fantasy",Special,1,2003,Game,6428,5398,13236
3902,Usavich Special,6.27,"Adventure, Comedy",Special,1,2008,Original,7564,10655,2013
3903,Deadman Wonderland,7.15,"Action, Horror, Sci-Fi, Supernatural",TV,12,2011,Manga,3311,104,1198634
3904,Hatsukoi Limited.: Gentei Shoujo,6.65,"Comedy, Ecchi",Special,6,2009,Manga,5591,4893,17043
3905,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,6.47,"Comedy, Fantasy, Supernatural",Special,1,2010,Game,6510,8429,4360
3906,Ookami to Koushinryou II: Holo no Short Anime,7.05,Fantasy,Special,2,2009,Light novel,3766,2665,58909
3907,Sora no Manimani Specials,6.54,"Comedy, Slice of Life",Special,3,2009,Manga,6155,7528,5785
3908,Time Bokan Series: Zenderman,5.87,"Action, Adventure, Comedy, Sci-Fi",TV,52,1979,Unknown,9388,12471,1049
3909,Ontama!,6.62,"Comedy, Slice of Life",ONA,5,2009,Manga,5750,9619,2852
3910,Hakuouki,7.37,"Action, Drama, Supernatural",TV,12,2010,Visual novel,2190,1327,164743
3911,Pandora Hearts Omake,7.34,Comedy,Special,9,2009,Manga,2343,3061,45229
3912,Stitch! Itazura Alien no Daibouken,6.09,"Adventure, Comedy, Sci-Fi",TV,29,2009,Other,8427,10091,2407
3913,Tamagotchi!,6.36,Comedy,TV,143,2009,Game,7111,11334,1568
3914,Battle Spirits: Shounen Gekiha Dan,6.93,Adventure,TV,50,2009,Card game,4252,8990,3535
3915,Saikyou Bushouden: Sangoku Engi,6.67,UNKNOWN,TV,52,2010,Novel,5463,9934,2536
3916,Hellsing: Digest for Freaks,7.61,"Action, Horror, Supernatural",OVA,1,2006,Manga,1360,3166,42732
3917,Jungle Taitei: Yuuki ga Mirai wo Kaeru,6.7,Adventure,Special,1,2009,Manga,5358,10165,2348
3918,Tsuideni Tonchinkan,6.95,Comedy,TV,43,1987,Unknown,4168,13224,834
3919,Wolverine,6.02,Action,TV,12,2011,Other,8721,4034,26471
3920,X-Men,6.32,"Action, Drama",TV,12,2011,Other,7253,4008,26751
3921,Blade,6.21,"Action, Drama, Horror",TV,12,2011,Other,7801,3956,27547
3922,Fate/stay night Movie: Unlimited Blade Works,7.38,"Action, Fantasy, Supernatural",Movie,1,2010,Visual novel,2143,1029,218906
3923,Higashi no Eden: Air Communication,7.57,"Mystery, Romance, Sci-Fi, Suspense",Movie,1,2009,Original,1484,3585,33647
3924,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,7.25,"Adventure, Comedy, Fantasy",Movie,1,2009,Unknown,2773,7137,6626
3925,Kemono to Chat,5.92,Comedy,OVA,1,2009,4-koma manga,9174,10660,2011
3926,Hermes: Ai wa Kaze no Gotoku,4.85,"Drama, Fantasy",Movie,1,1997,Novel,12143,11907,1270
3927,Eien no Hou,5.01,"Fantasy, Sci-Fi",Movie,1,2006,Original,11937,11439,1500
3928,Toriko: Jump Super Anime Tour 2009 Special,6.96,"Action, Adventure, Comedy, Gourmet",Special,1,2009,Manga,4162,6647,7991
3929,Marine Snow no Densetsu,5.91,Sci-Fi,Special,1,1980,Unknown,9245,13303,816
3930,Gintama: Shiroyasha Koutan,8.35,"Action, Comedy, Sci-Fi",Special,1,2008,Manga,207,2470,67526
3931,Mudazumo Naki Kaikaku: The Legend of Koizumi,6.89,Comedy,OVA,3,2010,Manga,4446,5385,13282
3932,Uchurei!,5.43,"Comedy, Sci-Fi, Slice of Life",TV,12,2009,Unknown,11014,11499,1476
3933,Bakemonogatari Recap,7.29,"Mystery, Romance, Supernatural",Special,1,2009,Light novel,2545,2888,50651
3934,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,7.13,Adventure,Movie,1,2010,Manga,3380,2997,47207
3935,Kara no Kyoukai Movie 8: Shuushou,7.21,Mystery,Special,1,2011,Light novel,3003,1749,115723
3936,Working!!,7.65,Comedy,TV,13,2010,4-koma manga,1264,500,422943
3937,Hyakko Extra,6.74,"Comedy, Gourmet",OVA,1,2009,Manga,5129,6040,10039
3938,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,7.06,"Comedy, Slice of Life",OVA,1,2010,4-koma manga,3730,8173,4774
3939,Yuu☆Yuu☆Hakusho Picture Drama,6.51,"Action, Comedy",Special,1,2009,Manga,6355,5794,11059
3940,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,6,"Adventure, Comedy",Movie,1,1993,Unknown,8829,14312,594
3941,Choujin Sentai Baratack,6.33,"Adventure, Sci-Fi",TV,31,1977,Original,7201,12513,1036
3942,Gegege no Kitarou (1971),6.5,"Adventure, Supernatural",TV,45,1971,Manga,6388,9979,2500
3943,Senkou no Night Raid,6.83,Action,TV,13,2010,Original,4732,3100,44461
3944,Seikimatsu Occult Gakuin,7.04,"Comedy, Mystery, Sci-Fi, Supernatural",TV,13,2010,Original,3819,1912,101603
3945,Koro no Dai Sanpo,6.42,Adventure,Special,1,2001,Original,6773,9486,2995
3946,Kyoufu Densetsu Kaiki! Frankenstein,5.52,"Drama, Horror, Sci-Fi",Special,1,1981,Novel,10712,10904,1854
3947,Shukufuku no Campanella,6.28,"Adventure, Fantasy",TV,12,2010,Visual novel,7488,3740,31072
3948,Kaidan Restaurant,7.24,"Horror, Mystery, Supernatural",TV,23,2009,Picture book,2850,5012,16011
3949,Super Zugan,6.29,Comedy,TV,21,1992,Manga,7427,13319,812
3950,Hidamari Sketch x 365 Specials,7.72,"Comedy, Slice of Life",Special,3,2009,4-koma manga,1100,4900,17012
3951,Buddha Saitan,5.89,"Romance, Supernatural",Movie,1,2009,Book,9333,7028,6883
3952,Doraemon Movie 30: Nobita no Ningyo Daikaisen,7.15,"Adventure, Comedy, Fantasy",Movie,1,2010,Manga,3313,7228,6437
3953,Uchuu Ace,5.77,"Action, Adventure, Sci-Fi",TV,52,1965,Manga,9802,13229,832
3954,Hoshi ni Negai wo: Fantastic Cat,5.94,"Adventure, Sci-Fi",ONA,1,2009,Original,9107,10761,1944
3955,Koneko no Rakugaki,5.73,Comedy,Movie,1,1957,Original,9962,10615,2038
3956,Koneko no Studio,6.01,Comedy,Movie,1,1959,Original,8767,11029,1767
3957,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message Specials,7.07,Comedy,Special,2,2009,Manga,3644,7300,6277
3958,Shin Calimero,6.16,Comedy,TV,52,1992,Other,8069,10102,2402
3959,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,6.94,"Drama, Supernatural",Movie,1,2011,Manga,4226,6220,9351
3960,Senjou no Valkyria: SenVal Theater,6.77,Comedy,Special,9,2009,Game,5010,5697,11546
3961,K-On!: Ura-On!,6.36,Comedy,Special,7,2009,Original,7089,2607,61397
3962,Seto no Hanayome OVA Specials,7.36,Comedy,Special,2,2008,Manga,2233,5481,12748
3963,Zan Sayonara Zetsubou Sensei Bangaichi,7.76,Comedy,OVA,2,2009,Manga,994,3317,39378
3964,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,7.31,"Adventure, Comedy, Fantasy",Movie,1,2000,Unknown,2473,6003,10163
3965,Crush Gear Nitro,5.93,Sports,TV,50,2003,Unknown,9142,11113,1705
3966,Shinshuu Sudama-hen,5.73,Action,OVA,4,1988,Novel,9972,13239,830
3967,Kaichou wa Maid-sama!,8.01,"Comedy, Romance",TV,26,2010,Manga,570,103,1202350
3968,Uragiri wa Boku no Namae wo Shitteiru,7.21,"Adventure, Boys Love, Drama, Fantasy",TV,24,2010,Manga,2976,1967,97623
3969,Black★Rock Shooter (OVA),7.1,"Action, Drama",OVA,1,2010,Other,3534,1280,172731
3970,Ring of Gundam,5.15,Sci-Fi,Special,1,2009,Original,11693,8066,4934
3971,Hidamari Sketch x ☆☆☆,7.9,"Comedy, Slice of Life",TV,12,2010,4-koma manga,734,3993,26966
3972,Mahoromatic: Tadaima Okaeri,7.04,"Comedy, Romance, Sci-Fi, Ecchi",Special,2,2009,Manga,3806,6152,9581
3973,Ookamikakushi,6.3,"Action, Horror, Mystery, Supernatural",TV,12,2010,Visual novel,7406,2371,72175
3974,Danball Senki,6.97,Action,TV,44,2011,Game,4114,6127,9677
3975,Shugo Chara! Party!,6.64,"Comedy, Fantasy",TV,25,2009,Manga,5633,2376,71779
3976,Hakushaku to Yousei Specials,6.36,"Adventure, Fantasy",Special,6,2008,Light novel,7080,6364,8826
3977,Ichiban Ushiro no Daimaou,6.74,"Action, Comedy, Fantasy, Ecchi",TV,12,2010,Light novel,5130,404,509902
3978,Madou King Granzort: Saigo no Magical Taisen,6.32,"Action, Comedy, Fantasy, Sci-Fi",OVA,2,1990,Original,7290,14460,567
3979,Miracle☆Train: Oedo-sen e Youkoso,6.46,Fantasy,TV,13,2009,Mixed media,6552,4666,19136
3980,Ougon Senshi Gold Lightan,6.15,"Action, Adventure, Sci-Fi",TV,52,1981,Original,8124,12022,1223
3981,Shikabane Hime: Puchitto,6.08,Comedy,Special,1,2009,Manga,8485,8242,4652
3982,Gyouten Ningen Batsealer,6.39,"Action, Adventure, Fantasy",TV,52,2001,Unknown,6922,14038,643
3983,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,6.21,"Drama, Fantasy, Mystery",Movie,1,2006,Novel,7813,10600,2045
3984,30th Gundam Perfect Mission,6.8,Sci-Fi,OVA,1,2009,Unknown,4830,6995,6973
3985,Dai Yamato Zero-gou,5.7,Sci-Fi,OVA,5,2004,Original,10063,11446,1498
3986,Madou King Granzort: Bouken-hen,6.16,"Action, Comedy, Fantasy, Sci-Fi",OVA,3,1992,Original,8052,14736,525
3987,Mahou Sensei Negima! Movie: Anime Final,6.75,"Adventure, Supernatural",Movie,1,2011,Manga,5090,4510,20623
3988,Gdleen,5.54,"Fantasy, Sci-Fi",OVA,1,1990,Light novel,10647,11769,1341
3989,Uchuu Senkan Yamato: Fukkatsu-hen,6.94,"Action, Adventure, Drama",Movie,1,2009,Original,4231,8477,4284
3990,Ladies versus Butlers!,6.56,"Comedy, Romance, Ecchi",TV,12,2010,Light novel,6041,1054,213393
3991,Anyamal Tantei Kiruminzoo,7.16,Comedy,TV,50,2009,Original,3220,6533,8235
3992,Beat Shot!!,4.77,Sports,OVA,1,1989,Manga,12238,12158,1168
3993,Arei no Kagami: Way to the Virgin Space,5.4,"Action, Adventure, Sci-Fi",Movie,1,1985,Unknown,11067,11001,1782
3994,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,6.15,"Comedy, Sci-Fi",Movie,1,1993,Manga,8098,11491,1481
3995,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,6.12,"Comedy, Sci-Fi",Movie,1,1994,Manga,8258,11782,1336
3996,Yoroshiku Mechadock,6.75,"Action, Comedy, Mystery",TV,30,1984,Manga,5105,9954,2520
3997,Catman Specials,5.86,"Comedy, Fantasy, Slice of Life",Special,4,2008,Original,9456,13391,797
3998,Usaru-san,5.89,UNKNOWN,Special,4,2009,Other,9326,11875,1284
3999,Himitsukessha Taka no Tsume Countdown,5.65,Comedy,TV,11,2009,Unknown,10296,13972,659
4000,Cheburashka Arere?,6.41,"Comedy, Slice of Life",TV,26,2009,Book,6813,9120,3375
4001,Choujikuu Romanesque Samy: Missing 99,4.86,"Action, Sci-Fi",OVA,1,1986,Original,12119,10989,1792
4002,Aoi Bungaku Series,7.69,"Drama, Suspense",TV,12,2009,Novel,1171,1048,214652
4003,Sekai Douwa Anime Zenshuu,5.72,"Adventure, Fantasy",OVA,10,1990,Unknown,10021,14548,555
4004,Macross F Movie 2: Sayonara no Tsubasa,7.94,"Action, Award Winning, Romance, Sci-Fi",Movie,1,2011,Original,664,4000,26811
4005,Black Jack ONA,6.41,Drama,ONA,12,2001,Unknown,6809,9625,2847
4006,Hoshi ni Negai wo: Cold Body + Warm Heart,6.02,"Adventure, Sci-Fi",ONA,1,2009,Original,8743,10475,2133
4007,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,6.46,Fantasy,TV,26,1995,Unknown,6567,12705,978
4008,Naked Wolves,5.59,"Action, Comedy, Sports",TV,52,2009,Original,10481,13444,787
4009,Top wo Nerae! Gunbuster Specials,5.7,UNKNOWN,Special,3,2000,Original,10086,7195,6487
4010,Grick no Bouken,5.97,"Adventure, Drama, Fantasy",Movie,1,1981,Book,8963,14229,608
4011,Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.48,"Action, Fantasy, Supernatural",Special,1,2010,Visual novel,6472,9550,2924
4012,Shijin no Shougai,5.64,"Award Winning, Drama, Fantasy",Movie,1,1974,Original,10332,11172,1669
4013,Mameshiba,6.99,Comedy,Special,24,2008,Original,4041,7764,5397
4014,Kidou Senshi Gundam 00 Special Edition,7.54,"Action, Drama, Sci-Fi",OVA,3,2009,Unknown,1574,5664,11704
4015,TO,6.32,"Action, Drama, Sci-Fi",OVA,2,2009,Manga,7247,7629,5600
4016,Ginga Tetsudou 999: Diamond Ring no Kanata e,6.48,"Adventure, Drama, Sci-Fi",Movie,1,2009,Unknown,6467,11125,1700
4017,Cyborg 009: Kaijuu Sensou,6.02,"Action, Adventure, Sci-Fi",Movie,1,1967,Unknown,8735,10462,2138
4018,Licca-chan Fushigi na Mahou no Ring,5.78,"Adventure, Fantasy",OVA,2,1991,Unknown,9771,12638,999
4019,Detective Conan: Black History,7.55,"Adventure, Comedy, Mystery",Special,1,2007,Manga,1542,6569,8144
4020,Detective Conan Movie 08: Time Travel of the Silver Sky,7.81,"Adventure, Mystery",Special,1,2004,Unknown,902,4476,20931
4021,Gegege no Kitarou (1985),6.48,"Comedy, Supernatural",TV,108,1985,Manga,6468,10027,2458
4022,Mirai Shounen Conan (Movie),6.88,"Adventure, Drama, Sci-Fi",Movie,1,1979,Novel,4464,9840,2615
4023,Suzumiya Haruhi no Shoushitsu,8.61,"Award Winning, Mystery, Sci-Fi, Supernatural",Movie,1,2010,Light novel,80,336,590160
4024,Yona Yona Penguin,5.69,"Adventure, Fantasy",Movie,1,2009,Unknown,10096,11984,1237
4025,Needless+: Saint Lily Gakuen no Himitsu,6.72,"Comedy, Ecchi",Special,12,2009,Manga,5238,5028,15827
4026,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.63,"Adventure, Comedy",Movie,1,2001,Unknown,5709,9623,2850
4027,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,6.57,"Adventure, Comedy",Movie,1,2002,Unknown,5995,10387,2197
4028,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,6.58,"Fantasy, Romance",Special,1,2007,Game,5904,10323,2241
4029,Bakugan Battle Brawlers: Gundalian Invaders,6.3,"Action, Adventure, Fantasy",TV,39,2011,Original,7372,3014,46506
4030,Cyborg 009: Chou Ginga Densetsu,6.32,"Action, Sci-Fi",Movie,1,1980,Unknown,7268,9771,2681
4031,"Hetalia Axis Powers Movie: Paint it, White",7.06,Comedy,Movie,1,2010,Web manga,3737,2673,58501
4032,Darker than Black: Kuro no Keiyakusha Gaiden,7.92,"Action, Mystery, Sci-Fi",Special,4,2010,Original,687,888,251723
4033,Chikara to Onna no Yo no Naka,5.59,UNKNOWN,Movie,1,1933,Original,10498,14113,626
4034,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,6.25,"Action, Adventure, Fantasy",Movie,1,1992,Game,7648,10213,2314
4035,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",6.56,"Drama, Romance, Sci-Fi",Movie,1,1995,Unknown,6022,10205,2320
4036,Naruto: The Cross Roads,6.79,"Action, Fantasy",Special,1,2009,Original,4871,2863,51630
4037,100%,5.26,Drama,OVA,1,1990,Unknown,11452,12702,979
4038,Shakugan no Shana-tan S,6.86,Comedy,Special,4,2009,Light novel,4602,4244,23772
4039,Kurumiwari Ningyou,6.07,"Drama, Fantasy, Romance",Movie,1,1979,Unknown,8495,12723,972
4040,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,6.48,"Drama, Romance",Special,1,2009,Other,6467,8422,4363
4041,Card Wang: Mix Master,6.29,"Adventure, Fantasy",TV,39,2005,Unknown,7441,10943,1825
